ERROR 2022-10-28 04:00:54,114 Unable to open ./app/public/icon.png api\debug\debug.cpp:16 MarioELT@DESKTOP-STRINP8
INFO 2022-10-28 04:01:26,835 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 MarioELT@DESKTOP-STRINP8
ERROR 2022-10-28 04:01:27,249 Unable to open ./app/public/icon.png api\debug\debug.cpp:16 MarioELT@DESKTOP-STRINP8
INFO 2022-10-28 04:02:03,227 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 MarioELT@DESKTOP-STRINP8
ERROR 2022-10-28 04:02:03,655 Unable to open ./app/public/icon.png api\debug\debug.cpp:16 MarioELT@DESKTOP-STRINP8
INFO 2022-10-28 04:02:43,703 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 MarioELT@DESKTOP-STRINP8
ERROR 2022-10-28 04:02:44,125 Unable to open ./app/public/icon.png api\debug\debug.cpp:16 MarioELT@DESKTOP-STRINP8
INFO 2022-10-28 04:03:16,063 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 MarioELT@DESKTOP-STRINP8
ERROR 2022-10-28 04:03:16,562 Unable to open ./app/public/icon.png api\debug\debug.cpp:16 MarioELT@DESKTOP-STRINP8
INFO 2022-10-28 18:33:33,900 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 Mario@MARIO-LENOVO
INFO 2022-10-28 18:34:45,231 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 Mario@MARIO-LENOVO
INFO 2022-10-28 18:35:52,575 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 Mario@MARIO-LENOVO
INFO 2022-10-28 18:36:17,318 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 Mario@MARIO-LENOVO
INFO 2022-10-28 18:37:17,165 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 Mario@MARIO-LENOVO
INFO 2022-10-28 18:39:10,553 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 Mario@MARIO-LENOVO
INFO 2022-10-28 18:39:27,229 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 Mario@MARIO-LENOVO
INFO 2022-10-28 18:39:43,183 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:14 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:01:11,513 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:01:34,243 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:01:37,358 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:01:46,422 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:02:42,072 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:02:44,048 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:02:44,815 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:03:25,457 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:03:26,152 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:03:57,165 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:04:00,083 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:04:00,858 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:04:12,776 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:04:15,659 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:04:35,046 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:08:01,920 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:08:10,813 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:08:30,229 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:09:06,327 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:09:06,996 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:09:07,316 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:09:08,245 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:09:08,532 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:09:26,651 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:09:27,413 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:09:30,093 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
ERROR 2022-10-28 20:09:34,310 Unable to parse native call payload: Unknown exception api\debug\debug.cpp:16 Mario@MARIO-LENOVO
